2.652837471287160298e+00 3.303323978697718655e+00 2.088523210202608560e+00 3.291194656815251918e+00 3.035002225400412534e+00 3.067636268962720791e+00 1.850110484822647505e+00 1.772810268235096354e+00 2.745141480980568982e+00 2.455941326883614106e+00 1.083693340003734962e+00 3.112125533839451119e+00 3.390544731659134836e+00 2.013147758410403387e+00 3.701513300099450010e+00 2.522340623610233923e+00 2.867619723497939255e+00 2.381851348941449675e+00 2.540639972191055307e+00 2.745745204407247009e+00 1.769618558982067880e+00 2.351807497329963859e+00 2.021274756594425348e+00 3.527286060401531920e+00 1.393539586889838588e+00 1.399968552343458850e+00 3.192616036748023411e+00 3.762600276421903533e+00 2.194057447541577499e+00 1.634326362943466782e+00 1.813613857067621682e+00 1.795645384087245056e+00 2.567977342377749661e+00 3.254507306309585069e+00 2.488693648834274796e+00 3.130939331174495077e+00 3.312896402677977026e+00 1.093315317167705913e+00 1.610644760570450806e+00 1.883565188699720672e+00 2.601392642258842258e+00 1.764269161024527133e+00 3.311341610344309849e+00 1.620045763376346537e+00 2.211967427005215203e+00 2.007762322602915539e+00 1.601524627736646167e+00 2.373618205423577709e+00 3.067698290722740584e+00 3.338086013017414810e+00 2.354709304547752513e+00 1.955649610274779127e+00 2.210574963896323464e+00 2.265585179778852432e+00 3.104455966310823101e+00 2.219034855859570499e+00 1.986351090058876556e+00 2.589002189595052350e+00 1.224790410875360669e+00 3.330651755336672792e+00 1.554103562274726125e+00 2.123174144357032667e+00 3.408763942804514446e+00 2.863994024579470388e+00 2.426095976533125143e+00 2.110784679849741163e+00 2.619323120133389970e+00 2.383220605033289363e+00 2.746777827630341839e+00 3.010099812724890800e+00 3.005100301154243869e+00 2.570591173453716127e+00 2.660972972573686590e+00 2.705102499198207777e+00 1.963428197540838527e+00 3.059338429008731097e+00 2.522930634799835925e+00 2.096734636308422051e+00 2.019860726690761776e+00 2.485587914596770531e+00 3.223296398259290374e+00 2.793555143858781342e+00 3.607505153858085567e+00 2.066456276947413073e+00 1.937079006958305039e+00 2.373522045142610892e+00 1.970110955795177476e+00 2.455952856185545929e+00 3.470014094152005235e+00 2.422140668595550661e+00 2.380990575971609680e+00 2.504461358656346892e+00 1.629566358084749478e+00 2.361578925832828357e+00 1.627060297535194211e+00 6.636751270826156679e-01 2.823215145646623903e+00 2.022500050642304537e+00 1.978136220327151307e+00 3.102333682667663517e+00
3.185186816266595500e+00 4.193662251824311404e+00 2.669177170927183873e+00 4.178255540160288106e+00 3.730836675889749987e+00 3.880021453314572710e+00 2.460157705918019744e+00 2.231747544448866361e+00 3.322069713576507599e+00 3.218680677037486060e+00 1.391533662566964757e+00 3.884828146946766481e+00 4.288550000486529790e+00 2.595234574245074644e+00 4.727927676715618865e+00 3.075156558423013831e+00 3.562749308224526068e+00 3.095150281357041067e+00 3.218405720117582636e+00 3.445372612302787019e+00 2.244523290039799779e+00 2.986083461459219102e+00 2.564715118095929114e+00 4.522799619007393801e+00 1.624725471082309802e+00 1.724110149302807038e+00 3.973624011047904414e+00 4.836779529294377156e+00 2.838456963456043702e+00 2.117314324137641979e+00 2.327792489429562739e+00 2.191447059076425230e+00 3.202516236319731924e+00 4.014657607808018724e+00 3.225411393968248053e+00 3.869143507077090316e+00 4.130591987580762847e+00 1.347616397843784286e+00 2.084278458392199163e+00 2.362790379935615803e+00 3.342322968842960318e+00 2.323740574611337983e+00 4.259501062060768284e+00 1.988876714940797541e+00 2.815577103073133802e+00 2.549045538607454198e+00 1.971676015612659816e+00 2.982414385147599045e+00 3.815025873327411166e+00 4.287004844186185437e+00 3.104346576498562715e+00 2.675764047572136928e+00 2.792191363141377725e+00 2.962303339779088329e+00 4.016902680070018938e+00 2.755074151478862809e+00 2.469725881155834912e+00 3.155938805680440495e+00 1.432832409875703039e+00 4.209225245992103126e+00 1.971946513685923108e+00 2.736629252023893955e+00 4.383690550771719430e+00 3.707287531011124404e+00 3.083470792428743223e+00 2.556614107784659140e+00 3.214401325204274240e+00 2.910537319510425824e+00 3.537586658577184906e+00 3.744248209918775494e+00 3.844795826510335246e+00 3.186839336817140378e+00 3.314863205417186265e+00 3.522582412375665495e+00 2.554984914088125336e+00 3.816490919277209848e+00 3.083315325049134970e+00 2.449664637743017792e+00 2.485473135312702642e+00 3.200667130684775596e+00 4.032508253426960287e+00 3.345555192497946084e+00 4.663178095576192561e+00 2.514598502011887948e+00 2.493210435345389442e+00 2.830610334647643000e+00 2.566329520999554248e+00 3.095476495203243417e+00 4.330147769356158527e+00 3.159527753880985390e+00 2.984576439218082022e+00 3.231421065108933455e+00 2.084089913986651776e+00 2.974117110028595246e+00 2.167525338980366811e+00 8.222145797650692867e-01 3.697124740942006049e+00 2.526336396609783375e+00 2.621327308559132874e+00 3.934941361415940531e+00
1.436200144629248721e+00 1.793315888865610441e+00 1.196999425928045424e+00 1.830034229555403735e+00 1.663124306186950285e+00 1.688182072370110198e+00 9.496583116217381937e-01 9.823453004309797842e-01 1.490085733307772387e+00 1.273381606085725259e+00 5.906579519290505731e-01 1.704731116595932017e+00 1.844078501917104873e+00 1.082405860885097715e+00 1.971340490065612627e+00 1.354454747525341451e+00 1.481093581223619893e+00 1.311092418695207318e+00 1.439696598815854101e+00 1.502630842459983462e+00 9.382442934937343937e-01 1.311238651096246377e+00 1.098719597996162367e+00 1.892568395797979752e+00 7.173353614631178266e-01 7.781221902003000457e-01 1.718150003529185010e+00 2.019402889270193846e+00 1.241848237770737162e+00 9.310296851884788394e-01 1.034580799981155153e+00 9.912912124178279161e-01 1.325337590484542583e+00 1.790054591101292392e+00 1.347248561277145207e+00 1.676733064875118195e+00 1.721469005394437479e+00 6.153018334947383261e-01 8.801855644702113457e-01 1.015135976003078699e+00 1.343659452581855041e+00 1.039946456298145305e+00 1.703423435892299942e+00 8.638782428424434112e-01 1.217023400001868261e+00 1.154345960848466079e+00 8.179389499338315384e-01 1.336920432649704171e+00 1.684526307808082990e+00 1.775754160046265850e+00 1.253389012286592052e+00 1.048420151181478355e+00 1.148606253871715221e+00 1.197580720208980543e+00 1.759288704637291589e+00 1.126620167408265871e+00 1.084036971700802932e+00 1.425753116208789750e+00 6.197615295681201397e-01 1.793192863350667077e+00 8.786817593160987094e-01 1.132603107922585339e+00 1.848316567945484490e+00 1.609988393836949028e+00 1.286649424932802876e+00 1.102051290868312883e+00 1.455362568473200779e+00 1.255135542089786282e+00 1.394683077145884242e+00 1.661313482709421141e+00 1.575067452364160125e+00 1.353587876084385133e+00 1.414266624384545423e+00 1.553941121819928384e+00 1.088251965102669194e+00 1.625414031506005941e+00 1.252032731459907566e+00 1.104671256032619953e+00 9.699037966657417797e-01 1.325104527137165755e+00 1.770465886844069692e+00 1.532897096429593375e+00 1.890022422502984467e+00 1.141523919748800742e+00 1.101953523972884375e+00 1.271575178105024628e+00 1.149623391532186290e+00 1.343779896787242523e+00 1.857843925935863005e+00 1.385265869514536785e+00 1.209510728865010432e+00 1.285908198209726239e+00 8.383387564158591987e-01 1.250162863199230756e+00 8.477211110063549437e-01 3.326108239092943064e-01 1.514128715910323164e+00 1.053390540106494910e+00 1.116812193733903502e+00 1.639269825257815505e+00
2.666172555022742863e+00 3.720954846367799718e+00 2.299698180276426474e+00 3.678601455350182459e+00 3.170469445265105435e+00 3.420701101516775644e+00 2.262322438572519356e+00 1.908408201033420903e+00 2.733848381982101561e+00 3.032792241725722260e+00 1.324584166823258968e+00 3.368101695443417753e+00 3.749525272130014297e+00 2.402600479975364856e+00 4.140295579982106844e+00 2.620587701215769449e+00 3.058637314401334351e+00 2.802954726079330161e+00 2.886757290355820960e+00 3.088011745890083759e+00 2.028104651453741525e+00 2.522934267474851833e+00 2.335424596751500381e+00 3.998915878815230140e+00 1.317024766172224304e+00 1.365546345783559268e+00 3.389872104025019262e+00 4.299720076119479373e+00 2.482513650262877736e+00 1.953993481218789796e+00 2.104847860505140833e+00 1.861503803537815527e+00 2.889847030867640498e+00 3.435197296651745003e+00 3.009816391369366073e+00 3.352313423755130639e+00 3.401390377359881256e+00 1.116726997610651528e+00 1.815600657304477172e+00 2.095343047265229686e+00 2.904191923498913308e+00 2.208458784446311274e+00 3.943937955372603277e+00 1.757098314539732309e+00 2.405100762533590952e+00 2.234635022551494821e+00 1.678217807482064394e+00 2.596993854210717600e+00 3.273985920776815828e+00 4.016717925017966984e+00 2.826942266942458648e+00 2.590871574703340841e+00 2.472197478900080903e+00 2.793369338148444569e+00 3.631812885829795334e+00 2.344494662289708486e+00 2.206089946253078082e+00 2.649122487774143053e+00 1.184299009233095168e+00 3.647674926862440437e+00 1.768994319053612152e+00 2.386764076141085766e+00 3.953660164557023293e+00 3.360747703604712644e+00 2.582993629521814771e+00 2.008779109564614362e+00 2.768357608852114460e+00 2.559043051663972168e+00 3.208024785037276505e+00 3.186330798540094822e+00 3.425242948534324317e+00 2.784506983889357468e+00 3.031529969792571944e+00 3.165829217494689818e+00 2.478042186592027907e+00 3.351753162822399990e+00 2.499644248519563128e+00 1.920501771656670575e+00 2.099996691899396417e+00 2.871999361140298301e+00 3.469907833308424117e+00 2.703115510986696002e+00 4.373237711024409613e+00 2.034138365032517548e+00 2.171274626110711647e+00 2.242908673402936426e+00 2.403915964002568906e+00 2.556159336294169915e+00 3.736744653810909700e+00 2.872262027532668238e+00 2.603840272240691700e+00 2.996950171873256075e+00 1.919905578905757304e+00 2.466563837677472559e+00 2.002547587232519799e+00 7.006249814008378429e-01 3.320229581721693357e+00 2.159748848927484310e+00 2.404378240251847210e+00 3.545270161454254332e+00
2.133876274739516354e+00 2.768530491901329160e+00 1.732716365950639714e+00 2.726331769184778153e+00 2.449254249485687485e+00 2.562495548801412948e+00 1.601874174772995874e+00 1.469494653506597803e+00 2.172323882324131983e+00 2.121119251677724638e+00 9.258747472201223072e-01 2.569219203219330616e+00 2.820935621108456637e+00 1.739348046910562884e+00 3.078042250355479847e+00 2.073767938791979404e+00 2.388535755065595456e+00 2.016427060303432661e+00 2.092916074940073923e+00 2.313625495973067103e+00 1.536641423329955014e+00 1.912631142161451470e+00 1.740529904532451599e+00 2.942141897702551301e+00 1.121649072678117642e+00 1.091293102052326436e+00 2.616955063349459376e+00 3.136181781244386624e+00 1.813102914003213995e+00 1.395372890936723786e+00 1.543272651384519634e+00 1.446532167972907734e+00 2.164941411050835818e+00 2.676220228135131940e+00 2.160197214275577426e+00 2.581593358242474157e+00 2.679377733221860236e+00 8.884909973010871598e-01 1.361575609315524016e+00 1.612615537420575507e+00 2.178913753337227366e+00 1.530578738772671477e+00 2.833721990343463837e+00 1.360785956990469225e+00 1.803875773405174465e+00 1.643399052415952299e+00 1.337243508579997631e+00 1.956919777947577099e+00 2.497024084934613697e+00 2.890471717828581699e+00 2.031246346858073704e+00 1.707620253575364622e+00 1.842771913609396739e+00 1.976104719747989513e+00 2.594880441269923566e+00 1.829462009304457792e+00 1.640694400627080496e+00 2.069948511959387005e+00 1.010273812616240940e+00 2.721102473549138256e+00 1.320014558379034586e+00 1.768904224250128054e+00 2.862690548391775724e+00 2.422543729173615379e+00 2.007312467653307397e+00 1.663048871796670491e+00 2.095753181953625255e+00 2.005750240471357415e+00 2.340754786038468094e+00 2.471301831729677989e+00 2.537184313892994592e+00 2.154616539437719247e+00 2.280010326753523664e+00 2.256964473125363746e+00 1.709566806273320694e+00 2.568317059318911078e+00 2.041889881186379707e+00 1.664538918342018281e+00 1.680735970445950356e+00 2.066342551794395632e+00 2.660909899805577350e+00 2.245790709396520146e+00 3.136223108553933603e+00 1.636937611197953224e+00 1.601695193700154674e+00 1.887374975535685451e+00 1.670660620259620810e+00 2.002907301466903878e+00 2.827903136685124608e+00 2.059599397855919278e+00 2.011681336355195526e+00 2.151354228241185940e+00 1.412270174889743934e+00 1.913308987428846697e+00 1.415385436420592447e+00 5.539418282626284995e-01 2.400756358976028793e+00 1.678439739271770037e+00 1.705181873658653036e+00 2.647194322355428397e+00
2.957357840359096990e+00 3.797251536613298395e+00 2.458194826904017027e+00 3.828816323186219783e+00 3.447948018051368635e+00 3.539671176426320454e+00 2.123723046338934495e+00 2.036397052622610282e+00 3.074665601601377141e+00 2.831705505255298405e+00 1.271776940177234971e+00 3.557216315933434014e+00 3.886817497309150937e+00 2.328805444216686116e+00 4.224041186657307101e+00 2.817140479741097714e+00 3.168552580727572732e+00 2.793454211616081206e+00 2.996501452007136024e+00 3.154724503871916941e+00 2.003024896772548136e+00 2.724317636631275352e+00 2.324119066620075724e+00 4.052964760153532353e+00 1.486297275516557770e+00 1.589790647189488704e+00 3.606582680358537907e+00 4.335747020935328599e+00 2.593315005601739998e+00 1.950021362718199258e+00 2.146550394227880521e+00 2.041176581707429882e+00 2.868747799854163283e+00 3.699006108910233959e+00 2.898005586895977537e+00 3.525556739329106737e+00 3.666395687613716259e+00 1.250006469866962178e+00 1.861302649115726071e+00 2.134367896114790941e+00 2.925103223638710670e+00 2.163759868207770776e+00 3.760770545330645032e+00 1.815480813895630874e+00 2.554448964509539177e+00 2.376891662235131264e+00 1.748309647362796371e+00 2.760732870029546149e+00 3.507706019299510203e+00 3.846046819062303612e+00 2.730380589174420614e+00 2.349233283973450437e+00 2.486925475068931135e+00 2.625614895976856378e+00 3.692270548936768204e+00 2.433112878041071347e+00 2.278709137026091902e+00 2.935179974084053178e+00 1.295536356457674732e+00 3.807156587825453631e+00 1.819238273675122031e+00 2.431457388670498432e+00 3.954453114783510248e+00 3.386966158096837098e+00 2.730251934519527079e+00 2.300600080175176032e+00 3.008362404011355462e+00 2.644544442749487967e+00 3.089625877391088071e+00 3.436479000084086355e+00 3.409452101573851923e+00 2.870665449254131918e+00 3.009065304652669415e+00 3.243785977100952511e+00 2.337751612715158522e+00 3.443525616638305920e+00 2.698874349168132625e+00 2.254070016155321987e+00 2.142345645596742898e+00 2.866470735064004405e+00 3.686041454076566026e+00 3.106256502373227590e+00 4.138178402916303789e+00 2.329896825443485309e+00 2.286934639006457104e+00 2.599993502359791098e+00 2.396184722464806516e+00 2.793709127881055743e+00 3.931651177323508328e+00 2.896289717339402880e+00 2.623247905024916005e+00 2.844808707071781573e+00 1.837164124555559663e+00 2.651398069370674904e+00 1.881799191840940022e+00 7.207215976756879972e-01 3.273675492957047517e+00 2.248661391399065401e+00 2.366529104619564894e+00 3.519027207287303227e+00
1.787935712067678873e+00 2.189256609885472660e+00 1.409047835777036406e+00 2.194173799251637469e+00 2.040709405066726490e+00 2.041341692721175605e+00 1.201628047263300081e+00 1.192736273189014984e+00 1.860263762196805226e+00 1.582445550551635938e+00 7.005901155085094700e-01 2.080411187889285696e+00 2.258637252126371120e+00 1.312923271351203125e+00 2.457424952092040815e+00 1.689912909458020085e+00 1.907609805197009845e+00 1.570767965073999184e+00 1.687425190740502012e+00 1.815490877440396611e+00 1.162197589552152133e+00 1.589660281236067618e+00 1.328308758699645598e+00 2.336651272876542507e+00 9.407757254353198428e-01 9.630565199016434264e-01 2.139746378544959082e+00 2.487928463445837401e+00 1.470191338985192164e+00 1.075993566300461168e+00 1.203122887523017770e+00 1.208582763058103415e+00 1.679923208406183699e+00 2.185581748443687022e+00 1.619894881433364686e+00 2.086337797812579442e+00 2.234159544817845955e+00 7.439260339623425811e-01 1.075714640355784679e+00 1.247629987434066612e+00 1.724761884337380424e+00 1.154849407393083283e+00 2.145594001238363191e+00 1.072220722066359988e+00 1.487104510302777793e+00 1.346837651399127589e+00 1.066573647541099401e+00 1.590985080512072214e+00 2.057637242819650769e+00 2.164039822810877034e+00 1.542797734954699296e+00 1.251430898015120308e+00 1.456893587006170554e+00 1.463699027699386868e+00 2.056815615904878491e+00 1.476680585674552848e+00 1.313814184167050314e+00 1.748132843279580406e+00 8.207833008605172065e-01 2.221393175142809540e+00 1.032406186882017352e+00 1.412106732315730584e+00 2.245997995559537941e+00 1.893842790601284243e+00 1.633421097550733503e+00 1.442111121745721425e+00 1.756864273296510071e+00 1.577067731417843621e+00 1.790203894458430423e+00 2.026304586031174804e+00 1.979343480484458073e+00 1.704755486672745457e+00 1.740235511292973269e+00 1.799757508036771370e+00 1.263293310241663248e+00 2.028159905914634464e+00 1.698060570599965624e+00 1.433023032059149715e+00 1.337452071753262306e+00 1.636454979660444398e+00 2.161011415492460230e+00 1.906098496221759531e+00 2.332809324553206665e+00 1.411287143254494891e+00 1.300786721075273489e+00 1.622562537047437470e+00 1.294372748644688320e+00 1.667464241803594094e+00 2.315138030607917230e+00 1.604336888495629720e+00 1.572565106182674421e+00 1.621431019167848708e+00 1.058198512750159193e+00 1.593639783333835380e+00 1.057143486213308003e+00 4.407781547919848442e-01 1.860733661078364687e+00 1.348868978546981179e+00 1.303693331833079228e+00 2.037874544702234836e+00
3.839995144007417149e+00 4.535731504128042602e+00 3.038420151066842489e+00 4.636399483503145902e+00 4.383187039523305017e+00 4.272633866885237275e+00 2.349255634022533457e+00 2.538579320731549238e+00 4.049985888527579903e+00 3.081133222970239949e+00 1.401681353976431899e+00 4.393590650839007239e+00 4.724213365307069701e+00 2.622170422343306218e+00 5.089811213404008328e+00 3.561290783028637108e+00 3.917069435984070314e+00 3.235750255641181017e+00 3.585174362535004544e+00 3.751609797085190934e+00 2.320746029922951426e+00 3.437010293979475772e+00 2.689343897182884913e+00 4.832917075419011610e+00 1.992227482864029398e+00 2.154400322071190477e+00 4.521032191107354770e+00 5.138724937466836451e+00 3.143747378782513646e+00 2.228452239065406015e+00 2.516165798524976793e+00 2.606510811088049273e+00 3.366956607982061200e+00 4.651060194476465348e+00 3.227390535804424587e+00 4.363607832232141881e+00 4.729264227912004515e+00 1.623365609967580170e+00 2.240501235546024539e+00 2.547603508480403178e+00 3.519431130695842569e+00 2.385727026866170775e+00 4.215341051251331628e+00 2.202705329737184137e+00 3.181651240834040273e+00 2.911349608778711406e+00 2.182060192155548251e+00 3.401295150241486986e+00 4.393851848352023026e+00 4.272891711927888636e+00 3.089050390477619867e+00 2.430225987507125485e+00 2.967622530276972093e+00 2.860498803425042258e+00 4.327405335455834390e+00 3.033608223836303353e+00 2.742066363089842529e+00 3.791945761508866752e+00 1.695717184371020370e+00 4.680168114374994026e+00 2.157637637760619231e+00 2.928678894195956062e+00 4.619388796711316303e+00 3.941346694397584116e+00 3.434474073919962400e+00 3.132872134100279204e+00 3.797120917169740206e+00 3.222860779199905767e+00 3.533230834342981463e+00 4.330097763279233902e+00 4.012785184551686868e+00 3.499189347982738507e+00 3.488589089935167475e+00 3.822869458453301394e+00 2.501705382213433193e+00 4.170008215996663381e+00 3.537529148881949581e+00 3.111160472386671927e+00 2.674150498781904695e+00 3.362729110943209587e+00 4.580650343289406123e+00 4.158269903292477032e+00 4.558593852573692651e+00 3.108950525922121066e+00 2.790816778245036822e+00 3.538264894664210125e+00 2.707701500348686174e+00 3.593861588700346665e+00 4.876705359273985962e+00 3.354562965254356932e+00 3.164000786295206424e+00 3.173554431307590740e+00 2.068575351499258197e+00 3.391711528939566289e+00 2.072225351408758520e+00 8.941910939465422814e-01 3.788576437436453226e+00 2.789637295219896451e+00 2.680485381837635295e+00 4.106324427963574664e+00
3.993741328152202730e+00 5.052997856589964698e+00 3.249876239458588945e+00 5.010035460199066648e+00 4.536351142642133460e+00 4.718832985782346334e+00 2.793148455367938432e+00 2.740753326403480461e+00 4.037066120280740300e+00 3.702328398037047386e+00 1.654656819469972229e+00 4.750437414796110147e+00 5.169160549195708221e+00 3.142529728598115302e+00 5.547533340237024824e+00 3.862809182287714194e+00 4.350443658528518220e+00 3.648635817036759654e+00 3.843676597918872506e+00 4.264955206677899291e+00 2.821600790227444033e+00 3.533951697017007287e+00 3.203727077438673465e+00 5.299625482818381528e+00 2.106427808531753154e+00 2.041932421485583848e+00 4.813565102458349010e+00 5.626044616265937215e+00 3.328031589988950323e+00 2.565801332156478765e+00 2.872518122701479104e+00 2.696942870352052601e+00 3.889100098703114128e+00 5.002791026336146807e+00 3.902236903937593038e+00 4.746537942125374165e+00 4.864870866001528071e+00 1.687535649896539480e+00 2.498031606195169729e+00 2.995200496013064928e+00 3.889960076276926859e+00 2.828133618596413879e+00 4.990035476382241875e+00 2.517680570193660650e+00 3.298384534825810732e+00 3.051644972274077716e+00 2.447493321492903995e+00 3.644561644915889964e+00 4.608003431282773121e+00 5.190457394411355452e+00 3.625590141703180613e+00 2.931143764561164211e+00 3.295545492060028003e+00 3.508652592379568169e+00 4.736508808284407124e+00 3.295755304288433774e+00 3.000686210742110394e+00 3.855789898427087525e+00 1.896005045586051763e+00 4.921378313884098965e+00 2.467281680717506642e+00 3.183043509035726082e+00 5.155169399165880684e+00 4.433690195523885436e+00 3.672274063415976730e+00 3.074225601658179929e+00 3.870356063011437087e+00 3.712036381796644857e+00 4.118622341317257352e+00 4.611173410336038003e+00 4.550465098383849494e+00 3.953530281672794189e+00 4.176600714115775048e+00 4.137176314103567343e+00 3.069993048346744136e+00 4.711187774343972734e+00 3.693238086872798753e+00 3.164860749236611426e+00 2.996437348029524550e+00 3.669862127736487789e+00 4.934497398717634375e+00 4.287603347162051826e+00 5.584807834337595978e+00 3.080496294252648593e+00 2.962340343710864854e+00 3.570543650922866519e+00 3.065218012228104527e+00 3.721025171214006999e+00 5.138181991353820699e+00 3.792600159920856751e+00 3.631504023485363497e+00 3.785920583236956904e+00 2.523747320859229593e+00 3.479605523241248388e+00 2.485396506598745781e+00 1.001271433254863119e+00 4.299422392273365645e+00 3.056995302908968704e+00 3.108023390379261564e+00 4.802486088923718199e+00
4.502118435942487729e+00 5.490688986173676511e+00 3.587822237678643944e+00 5.539797028980569138e+00 5.151990634855145856e+00 5.137272933335374603e+00 2.969628723093328926e+00 3.014817449953305140e+00 4.701677752651664655e+00 3.905295701304459577e+00 1.744778051243023764e+00 5.238717649350706829e+00 5.676514828839168914e+00 3.267278733464346274e+00 6.153334178807933874e+00 4.238919548030763984e+00 4.745838777668777375e+00 3.946237148993118726e+00 4.271692582155449003e+00 4.550862978819346871e+00 2.886269743788481890e+00 4.035941499453619130e+00 3.316084866435063727e+00 5.854641045031615754e+00 2.346413978778684406e+00 2.458342235805547116e+00 5.378291289425622068e+00 6.232386977210964574e+00 3.733472516667760921e+00 2.715532517795772094e+00 3.042025458724642029e+00 3.054821717963158267e+00 4.155809514825116402e+00 5.511575003358795577e+00 4.033445269138332456e+00 5.226657424197838964e+00 5.600204008454161553e+00 1.891361107305577605e+00 2.707736899899442218e+00 3.116109314299511102e+00 4.294530532379312149e+00 2.927147184406779790e+00 5.294278530195809296e+00 2.673615822870870407e+00 3.761808644299251547e+00 3.429031776550808708e+00 2.647344610484945626e+00 4.030207401055424299e+00 5.193228213822333572e+00 5.364049511573483642e+00 3.844285955405796429e+00 3.106587799346847145e+00 3.622488238571380581e+00 3.622679576380405386e+00 5.204176428075363070e+00 3.667317126411600903e+00 3.296064558352161722e+00 4.422893529569469351e+00 2.033476609867248541e+00 5.583986339776251917e+00 2.605689689117408836e+00 3.540092081484877085e+00 5.626997695914099928e+00 4.777671431055185991e+00 4.102929016773471105e+00 3.631349129507923656e+00 4.445716084043377592e+00 3.922135937617185153e+00 4.417402384573212437e+00 5.119451241352861892e+00 4.926226006055707707e+00 4.247882497825973935e+00 4.318787056478207376e+00 4.572133492674719690e+00 3.148527983653871321e+00 5.062063060842538320e+00 4.218011597611577734e+00 3.603755468805911466e+00 3.283473264163155658e+00 4.091544692977072906e+00 5.449082693326925408e+00 4.824976330723875328e+00 5.763685786620182938e+00 3.585121485138300201e+00 3.306615378195685295e+00 4.096020520437384960e+00 3.282317081972122796e+00 4.221971954355763224e+00 5.811237324650748270e+00 4.061434449630398014e+00 3.891244243723623875e+00 3.998081600451889983e+00 2.608489699201479883e+00 4.009228563213800278e+00 2.618449540582067137e+00 1.090436483664288581e+00 4.653945510452000889e+00 3.364991101680550045e+00 3.288048547606504002e+00 5.066882192988042100e+00
