4.609536491428588789e+00 1.093741140060616424e+01 -3.126165364425403048e+00 -1.381948754465591023e+01 8.284659190086303582e+00 -3.998983809033010761e+00 -6.002771509644126091e+00 -1.572162861237591258e+01 3.632886177034050590e+00 -1.398752224029724900e+01 1.298834093180334470e+01 -1.907398238645139799e+00 2.129470521505070657e+00 -6.949786858474057638e+00 -9.519596104643076373e+00 -2.937823735652198121e+00 3.093822917642224279e+00 2.725451980755487469e+01 7.354436274798966666e-01 -4.001693410403361462e+00 4.932595178231556687e+00 1.174416401990659509e+01 -1.172083939510347150e+01 1.955024258997386299e+00
-4.226647625874152325e+00 -4.981674601867535079e-01 -3.686823779882110852e+00 -1.175505209012835905e+01 7.117636909666511968e+00 -5.695675575733599949e+00 2.961644238595870249e+01 -3.073924789750908992e+00 5.040963633094288632e+00 -6.110556181752246907e+00 -5.275356601305198012e+00 -1.796955263079879472e+01 1.209671887125216116e+01 5.128085518296405354e+00 -9.102844795083743890e+00 3.363782913277782782e+00 -1.244107027044483615e+00 -8.130723364922461727e+00 -3.551701567073100918e+00 8.321758347338974460e+00 -2.834291971592530768e+00 6.817255621288241585e+00 -2.251964530768659767e+00 4.081146926531769914e+00
-5.325323311526344305e+00 6.327030630328166261e+00 -9.074822783629118206e+00 -6.593451113183398604e+00 1.281819393496216719e+01 -5.408752868555456450e-01 -8.780253470387195947e+00 5.860057265818857664e-01 2.157950779563735821e+01 -7.074306080175645661e+00 -9.661458132127858534e+00 1.282335515788266767e+00 1.361505955997576578e+01 3.899231444794434953e+00 -9.432393755493253096e+00 1.166101512482933522e+01 1.387575243618584864e+01 -9.408546106261720610e+00 -2.299328175067517854e+00 -3.027520969009350971e+00 -1.240474561012398702e+01 1.411199487148096843e+01 -5.681939705602121471e+00 -1.152828159614899306e+01
4.166106849237169563e+00 -4.343667595012383309e+00 -2.741810085234761107e+00 -7.013161938700525511e+00 -1.463592384337041308e+00 -6.509677908025430781e+00 2.739510307095079256e+01 -5.624877508103079959e-01 4.403183439908105790e+00 -6.538899696711613529e+00 -8.055101155016730630e+00 -1.674312898269210947e+01 1.414355195932509446e+01 4.453890899585677410e+00 -6.812511635015064293e+00 1.749580029647545665e+00 -5.074390876907694192e+00 -7.872572386246831755e+00 -5.343531825773349730e+00 6.953640409244358445e+00 -7.818190141917590985e+00 1.283340442777904045e+01 -4.062681345270464206e+00 1.050328070720309803e+01
7.173778647535764108e+00 5.354787796665654298e+00 3.945985707030612843e+01 4.436335010615819918e+00 -7.103163257961884192e+00 3.639008904788479715e+00 5.131163895341562586e+00 4.667564668415586482e+00 -2.817701022479734529e+00 -2.199867397914650802e+00 -3.067852368497558047e+00 5.664653778368213821e+00 -9.505310236881769015e+00 -1.059205807354382500e+01 7.988456053145103652e+00 -2.103928119638682759e+00 -6.976173318141636770e+00 -1.929140163839186517e+00 -2.182761833749716551e+00 -7.556733471140952396e+00 1.911333429962011499e+00 -1.151636322994242256e+01 -4.046796162123937890e+00 -1.239428247074117984e+01
3.331680939061859803e+00 1.466309581318756727e+01 1.588489374511549368e+00 3.243776159117756741e+00 -1.863934612866716134e-01 -1.740147515113248744e+01 -2.162943763563642374e+00 -2.004659974426980185e+01 -9.964448394766616701e+00 -4.313850803999621952e+00 4.594679344061465720e+00 1.368805729075534217e+01 3.642041522005895704e+00 5.311774297275305701e-01 1.242782838535488876e+00 -2.497267389770902213e+01 2.089442694737789097e+01 6.393850534351712689e-01 4.710997187133147079e+00 2.090453791003021866e+00 4.163261387925826007e+00 2.127828133118999432e+00 5.659653345534115587e+00 -9.685569559420901697e+00
5.648465449641401070e-01 -5.952395104228030753e+00 -5.133180797949820073e-01 -7.085860205374999055e+00 -1.176974213805040081e+00 -1.037779034294590286e+00 -2.925448501926611655e+00 4.530867688210420852e+00 -8.980046329084448997e-01 -6.321425977217445258e+00 -5.327110432308777010e-01 1.510805521981561483e+00 -5.214555434602877959e+00 -7.482676877250524328e+00 -1.686408366445049545e+00 -4.481960617279598935e+00 4.815130399563810393e+00 1.050374695889112253e+00 4.276595302800153320e+01 -6.136175892586605229e+00 1.604003020686492365e+00 -7.602874012190722119e+00 -9.174187187529488696e+00 1.155297698885405033e+01
6.843729427229903628e+00 1.416294643164912692e+01 -5.024805933310302564e+00 -8.673857887713277037e+00 1.737797914725288351e+01 3.115780825511965002e+00 -6.161787915386793379e+00 -2.976906001527173995e+00 7.893410624755257565e+00 -7.919699636486117633e+00 1.224484963351193123e+01 -7.716447373978295943e+00 -5.402433013051444632e+00 -1.203344461115989361e+01 -8.610547706399916734e+00 1.277744976287805656e+01 2.136052105071640028e+01 -6.094804482305553606e+00 -2.613257413180154032e+00 -1.083255160668134032e+01 1.308698318777194380e+01 6.449684122054630819e-01 -1.088130478645056165e+01 -1.033454703106017192e+01
8.904590293615862961e+00 -1.106613487984033917e+01 -5.705702232923655082e+00 7.791469323765439547e+00 1.194816773128707865e+01 6.544829029263652842e+00 -3.446703561738523103e+00 2.641540931215008570e+01 -1.546334088260965878e+01 4.645694775465082138e+00 3.135983428977938470e+00 1.292710826199430585e+01 -6.524184805612653015e+00 -1.703643698336966716e+00 -6.428197578144299873e-02 1.327886376845309613e+01 -1.364026515979895926e+01 -5.276125769616119676e+00 -7.081403540146434139e+00 -6.517774986076734223e+00 7.562905298588119329e+00 -1.362770741552848541e+01 -9.789917782966032433e+00 -4.188800574403699906e-01
-2.531655304624451830e+01 6.775747530002624863e+00 -5.376453511474574398e+00 -5.327428798566353763e+00 -2.824228182319088454e+00 5.810127212481346781e+00 -2.250110914166257192e+00 4.437139330278375704e-01 1.004713728367306658e+00 1.903545673247211578e+00 1.439471372468549504e+01 2.705266304886013273e+00 -1.723843863001490462e+01 -1.748742639207193861e+01 -1.027177477589854115e+00 1.254781751542091683e+01 1.057075585251905281e+01 9.907629451269859278e-01 8.332119300608235690e+00 -1.394044328034344638e+01 4.900215869268959246e+00 -2.591557756302848237e+00 1.025481640595044652e+01 1.574769860821845846e+01
